Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,geographic US location
83.0,University of Miami/Jackson Health System,"Miami, FL",Obstetrics and Gynecology,UCSD_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,South Atlantic
107.0,Kaiser Permanente Northern California (San Francisco),"San Francisco, CA",Obstetrics and Gynecology,UCSD_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
107.0,Kaiser Permanente Northern California (San Francisco),"San Francisco, CA",Obstetrics and Gynecology,UCSD_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
136.0,Saint Joseph Hospital,"Denver, CO",Obstetrics and Gynecology,UCSD_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
253.0,Marian Regional Medical Center,"Santa Maria, CA",Obstetrics and Gynecology,UCSD_match_list.csv,Santa Maria,CA,34.9333,-120.4431,144857.0,1859.9,Pacific West
253.0,Marian Regional Medical Center,"Santa Maria, CA",Obstetrics and Gynecology,UCSD_match_list.csv,Santa Maria,CA,34.9333,-120.4431,144857.0,1859.9,Pacific West
265.0,Adventist Health White Memorial,"Los Angeles, CA",Obstetrics and Gynecology,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
18.0,Cleveland Clinic Foundation,"Cleveland, OH",Orthopaedic Surgery,UCSD_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
37.0,University of California (San Diego) Medical Center,"San Diego, CA",Orthopaedic Surgery,UCSD_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
37.0,University of California (San Diego) Medical Center,"San Diego, CA",Orthopaedic Surgery,UCSD_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
7.0,University of California (San Francisco),"San Francisco, CA",Otolaryngology,UCSD_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
44.0,University of California (Irvine),"Orange, CA",Otolaryngology,UCSD_match_list.csv,Orange,CA,33.8038,-117.8218,138723.0,2086.8,Pacific West
49.0,University of California (San Diego) Medical Center,"San Diego, CA",Otolaryngology,UCSD_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
5.0,University of California (San Francisco),"San Francisco, CA",Pathology,UCSD_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
52.0,University of Southern California/Los Angeles General Medical Center (USC/LA General),"Los Angeles, CA",Pathology,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
78.0,Brown University,"Providence, RI",Pathology,UCSD_match_list.csv,Providence,RI,41.823,-71.4187,1270529.0,3990.1,New England
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,UCSD_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
12.0,University of California (San Francisco),"San Francisco, CA",Pediatrics,UCSD_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
19.0,University of Texas Southwestern Medical Center,"Dallas, TX",Pediatrics,UCSD_match_list.csv,Dallas,TX,32.7935,-96.7667,5843632.0,1477.2,West South Central
31.0,University of California (San Diego) Medical Center,"San Diego, CA",Pediatrics,UCSD_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
31.0,University of California (San Diego) Medical Center,"San Diego, CA",Pediatrics,UCSD_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
31.0,University of California (San Diego) Medical Center,"San Diego, CA",Pediatrics,UCSD_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
33.0,UCSF Benioff Children's Hospital Oakland,"Oakland, CA",Pediatrics,UCSD_match_list.csv,Oakland,CA,37.7904,-122.2166,438072.0,3022.3,Pacific West
57.0,University of California Davis Health,"Sacramento, CA",Pediatrics,UCSD_match_list.csv,Sacramento,CA,38.5677,-121.4685,1962998.0,2054.1,Pacific West
126.0,Kaiser Permanente Southern California (Los Angeles),"Los Angeles, CA",Pediatrics,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
126.0,Kaiser Permanente Southern California (Los Angeles),"Los Angeles, CA",Pediatrics,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
165.0,Cedars-Sinai Medical Center,"Los Angeles, CA",Pediatrics,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
28.0,Yale-New Haven Medical Center,"New Haven, CT",Plastic Surgery,UCSD_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
50.0,University of Texas Medical Branch Hospitals,"Galveston, TX",Plastic Surgery,UCSD_match_list.csv,Galveston,TX,29.2484,-94.8913,202810.0,501.9,West South Central
27.0,UCLA David Geffen School of Medicine/UCLA Medical Center/VA Greater Los Angeles Healthcare System,"Los Angeles, CA",PM&R,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
73.0,University of North Carolina Hospitals,"Chapel Hill, NC",PM&R,UCSD_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
1.0,Mass General Brigham/Massachusetts General Hospital/McLean Hospital,"Boston, MA",Psychiatry,UCSD_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
11.0,Mass General Brigham/Brigham and Women's Hospital/Harvard Medical School,"Boston, MA",Psychiatry,UCSD_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
12.0,University of Washington,"Seattle, WA",Psychiatry,UCSD_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
18.0,University of Southern California/Los Angeles General Medical Center (USC/LA General),"Los Angeles, CA",Psychiatry,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
25.0,University of California (San Diego) Medical Center,"La Jolla, CA",Psychiatry,UCSD_match_list.csv,La Jolla,CA,,,,,Pacific West
25.0,University of California (San Diego) Medical Center,"La Jolla, CA",Psychiatry,UCSD_match_list.csv,La Jolla,CA,,,,,Pacific West
25.0,University of California (San Diego) Medical Center,"La Jolla, CA",Psychiatry,UCSD_match_list.csv,La Jolla,CA,,,,,Pacific West
37.0,University of Colorado,"Aurora, CO",Psychiatry,UCSD_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,Mountain West
43.0,George Washington University,"Washington, DC",Psychiatry,UCSD_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
58.0,UCLA David Geffen School of Medicine/UCLA Medical Center/VA Greater Los Angeles Healthcare System,"Los Angeles, CA",Psychiatry,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
58.0,UCLA David Geffen School of Medicine/UCLA Medical Center/VA Greater Los Angeles Healthcare System,"Los Angeles, CA",Psychiatry,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
168.0,UCLA-Kern Medical Center,"Bakersfield, CA",Psychiatry,UCSD_match_list.csv,Bakersfield,CA,35.3529,-119.0359,578542.0,1049.2,Pacific West
170.0,California Pacific Medical Center,"San Francisco, CA",Psychiatry,UCSD_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
2.0,Memorial Sloan Kettering Cancer Center,"New York, NY",Radiation Oncology,UCSD_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
5.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Radiation Oncology,UCSD_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
52.0,Kaiser Permanente Southern California (Los Angeles),"Los Angeles, CA",Radiation Oncology,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
45.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Vascular Surgery,UCSD_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
3.0,Stanford Health Care-Sponsored Stanford University,"Stanford, CA",Anesthesiology,Columbia_match_list.csv,Stanford,CA,37.4252,-122.1674,17958.0,2520.9,Pacific West
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Anesthesiology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Anesthesiology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
10.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Anesthesiology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
20.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Anesthesiology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
20.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Anesthesiology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
30.0,University of Chicago,"Chicago, IL",Anesthesiology,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
30.0,University of Chicago,"Chicago, IL",Anesthesiology,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
18.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Child Neurology,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
2.0,University of California (San Francisco),"San Francisco, CA",Dermatology,Columbia_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
21.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Dermatology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
21.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Dermatology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
96.0,Cook County Health and Hospitals System,"Chicago, IL",Dermatology,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
5.0,University of Pennsylvania Health System,"Philadelphia, PA",Diagnostic Radiology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
26.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Diagnostic Radiology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
31.0,Yale-New Haven Medical Center,"New Haven, CT",Diagnostic Radiology,Columbia_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
33.0,Beth Israel Deaconess Medical Center,"Boston, MA",Diagnostic Radiology,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
23.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Emergency Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
31.0,Temple University Hospital,"Philadelphia, PA",Emergency Medicine,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
66.0,University of Miami/Jackson Health System,"Miami, FL",Emergency Medicine,Columbia_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,South Atlantic
69.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Emergency Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
4.0,University of California (San Francisco),"San Francisco, CA",Family Medicine,Columbia_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
54.0,Boston University Medical Center,"Boston, MA",Family Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
339.0,University of Chicago (NorthShore),"Glenview, IL",Family Medicine,Columbia_match_list.csv,Glenview,IL,42.0825,-87.8214,47682.0,1272.4,East North Central
20.0,University of Washington,"Seattle, WA",General Surgery,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
28.0,Icahn School of Medicine at Mount Sinai,"New York, NY",General Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
28.0,Icahn School of Medicine at Mount Sinai,"New York, NY",General Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
48.0,Los Angeles County-Harbor-UCLA Medical Center,"Torrance, CA",General Surgery,Columbia_match_list.csv,Torrance,CA,33.8346,-118.3416,143499.0,2700.6,Pacific West
110.0,Rutgers Health/New Jersey Medical School,"Newark, NJ",General Surgery,Columbia_match_list.csv,Newark,NJ,40.7245,-74.1725,307188.0,4912.5,Middle Atlantic
1.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Internal Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
4.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",Internal Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
11.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Internal Medicine,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
11.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Internal Medicine,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
13.0,University of Washington,"Seattle, WA",Internal Medicine,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
14.0,NYU Grossman School of Medicine,"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
14.0,NYU Grossman School of Medicine,"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
15.0,Vanderbilt University Medical Center,"Nashville, TN",Internal Medicine,Columbia_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
17.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
17.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
18.0,Emory University School of Medicine,"Atlanta, GA",Internal Medicine,Columbia_match_list.csv,Atlanta,GA,33.7628,-84.422,5211164.0,1425.3,South Atlantic
20.0,Beth Israel Deaconess Medical Center,"Boston, MA",Internal Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
20.0,Beth Israel Deaconess Medical Center,"Boston, MA",Internal Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
21.0,University of Chicago,"Chicago, IL",Internal Medicine,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
27.0,Baylor College of Medicine,"Houston, TX",Internal Medicine,Columbia_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,West South Central
30.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
30.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Internal Medicine,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
51.0,Tufts Medical Center,"Boston, MA",Internal Medicine,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
34.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Interventional Radiology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
,Yale-New Haven Medical Center,"New Haven, CT",Medicine/Pediatrics,Columbia_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
9.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurological Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
28.0,Rush University Medical Center,"Chicago, IL",Neurological Surgery,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
34.0,University of Wisconsin Hospitals and Clinics,"Madison, WI",Neurological Surgery,Columbia_match_list.csv,Madison,WI,43.0822,-89.393,460255.0,1280.5,East North Central
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Neurology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
96.0,Rutgers Health/Robert Wood Johnson Medical School,"New Brunswick, NJ",Neurology,Columbia_match_list.csv,New Brunswick,NJ,40.487,-74.445,55744.0,4113.1,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
15.0,Ohio State University/Mt Carmel Hospital,"Columbus, OH",Obstetrics and Gynecology,Columbia_match_list.csv,Columbus,OH,39.9862,-82.9855,1578153.0,1585.7,East North Central
17.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Obstetrics and Gynecology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
38.0,University of Chicago,"Chicago, IL",Obstetrics and Gynecology,Columbia_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
79.0,UMass Chan Medical School,"Worcester, MA",Obstetrics and Gynecology,Columbia_match_list.csv,Worcester,MA,42.2705,-71.8079,487014.0,2123.8,New England
89.0,Maine Medical Center,"Portland, ME",Obstetrics and Gynecology,Columbia_match_list.csv,Portland,ME,43.6773,-70.2715,213660.0,1228.0,New England
1.0,Hospital for Special Surgery/Cornell Medical Center,"New York, NY",Orthopaedic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
1.0,Hospital for Special Surgery/Cornell Medical Center,"New York, NY",Orthopaedic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
2.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Orthopaedic Surgery,Columbia_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Orthopaedic Surgery,Columbia_match_list.csv,Saint Louis,MO,,,,,West North Central
19.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Orthopaedic Surgery,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
33.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Orthopaedic Surgery,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
36.0,Johns Hopkins University,"Baltimore, MD",Orthopaedic Surgery,Columbia_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
49.0,Cedars-Sinai Medical Center,"Los Angeles, CA",Orthopaedic Surgery,Columbia_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
106.0,UMass Chan Medical School,"Worcester, MA",Orthopaedic Surgery,Columbia_match_list.csv,Worcester,MA,42.2705,-71.8079,487014.0,2123.8,New England
7.0,University of California (San Francisco),"San Francisco, CA",Otolaryngology,Columbia_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
9.0,University of Pennsylvania Health System,"Philadelphia, PA",Otolaryngology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
9.0,University of Pennsylvania Health System,"Philadelphia, PA",Otolaryngology,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
12.0,University of Washington,"Seattle, WA",Otolaryngology,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
15.0,Medical University of South Carolina,"Charleston, SC",Otolaryngology,Columbia_match_list.csv,Charleston,SC,32.8168,-79.9687,726389.0,510.1,South Atlantic
18.0,University of Miami/Jackson Health System,"Miami, FL",Otolaryngology,Columbia_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,South Atlantic
30.0,Boston University Medical Center,"Boston, MA",Otolaryngology,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
27.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pathology,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
5.0,University of Washington,"Seattle, WA",Pediatrics,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
16.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pediatrics,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
16.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pediatrics,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
16.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Pediatrics,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
29.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Pediatrics,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
31.0,University of California (San Diego) Medical Center,"San Diego, CA",Pediatrics,Columbia_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,Pacific West
5.0,University of Washington,"Seattle, WA",Plastic Surgery,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
23.0,University of Florida,"Gainesville, FL",Plastic Surgery,Columbia_match_list.csv,Gainesville,FL,29.6804,-82.3459,219946.0,866.6,South Atlantic
60.0,Zucker School of Medicine at Hofstra/Northwell,"New Hyde Park, NY",Plastic Surgery,Columbia_match_list.csv,New Hyde Park,NY,40.7323,-73.6858,10208.0,4649.1,Middle Atlantic
2.0,University of Washington,"Seattle, WA",PM&R,Columbia_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
1.0,Mass General Brigham/Massachusetts General Hospital/McLean Hospital,"Boston, MA",Psychiatry,Columbia_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
5.0,NYU Grossman School of Medicine,"New York, NY",Psychiatry,Columbia_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
10.0,Johns Hopkins University,"Baltimore, MD",Psychiatry,Columbia_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,Columbia_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
